Text	POS	Dep	Head
trouvent	VERB	conj	trouvons
,	PUNCT	punct	trouvent
eux	PRON	dep	trouvent
,	PUNCT	punct	sûr
soyez	PROPN	dep	sûr
-en	PRON	iobj	sûr
sûr	ADJ	advcl	trouvent
!	PUNCT	punct	trouvons
»	PUNCT	ROOT	»
Herr	PROPN	nsubj	repris
Schultze	ADJ	flat:name	Herr
avait	AUX	aux:tense	repris
repris	VERB	ROOT	repris
un	DET	det	calme
peu	ADV	fixed	un
de	ADP	case	calme
calme	PROPN	obj	repris
apparent	ADJ	amod	calme
.	PUNCT	punct	repris
Toutefois	ADV	advmod	tremblement
,	PUNCT	punct	tremblement
le	DET	det	tremblement
tremblement	NOUN	ROOT	tremblement
de	ADP	case	lèvres
ses	DET	det	lèvres
lèvres	NOUN	nmod	tremblement
,	PUNCT	punct	tremblement
la	DET	det	pâleur
pâleur	NOUN	dep	tremblement
qui	PRON	nsubj	succédé
avait	AUX	aux:tense	succédé
succédé	VERB	acl:relcl	pâleur
à	ADP	case	rougeur
la	DET	det	rougeur
rougeur	NOUN	obl:arg	succédé
apoplectique	ADJ	amod	rougeur
de	ADP	case	face
sa	DET	det	face
face	NOUN	nmod	rougeur
montraient	NOUN	advmod	succédé
assez	ADV	advmod	montraient
les	DET	det	sentiments
sentiments	NOUN	obj	montraient
qui	PRON	nsubj	agitaient
l'	PRON	obj	agitaient
agitaient	NOUN	acl:relcl	sentiments
.	PUNCT	punct	tremblement
Fallait	VERB	ROOT	Fallait
-il	PRON	dep	Fallait
en	PRON	iobj	arriver
arriver	VERB	dep	Fallait
à	ADP	case	degré
ce	DET	det	degré
degré	NOUN	obl:arg	arriver
d'	ADP	case	humiliation
humiliation	NOUN	nmod	degré
?	PUNCT	punct	Fallait
S'	PRON	expl:comp	appeler
appeler	VERB	advcl	voir
Schultze	PROPN	advmod	appeler
,	PUNCT	punct	voir
être	AUX	dep	voir
le	DET	det	maître
maître	NOUN	nsubj	être
absolu	ADJ	amod	maître
de	ADP	case	usine
la	DET	det	usine
plus	ADV	advmod	grande
grande	ADJ	amod	usine
usine	NOUN	obl:arg	absolu
et	CCONJ	cc	fonderie
de	ADP	case	fonderie
la	DET	det	fonderie
première	ADJ	amod	fonderie
fonderie	NOUN	conj	maître
de	ADP	case	canons
canons	NOUN	nmod	fonderie
du	ADP	case	monde
monde	NOUN	nmod	canons
entier	ADJ	amod	monde
,	PUNCT	punct	voir
voir	VERB	ROOT	voir
à	ADP	case	pieds
ses	DET	det	pieds
pieds	NOUN	obl:arg	voir
les	DET	det	rois
rois	NOUN	obj	voir
et	CCONJ	cc	parlements
les	DET	det	parlements
parlements	NOUN	conj	rois
,	PUNCT	punct	voir
et	CCONJ	cc	entendre
s'	PRON	expl:comp	entendre
entendre	VERB	conj	voir
dire	VERB	xcomp	entendre
par	ADP	case	dessinateur
un	DET	det	dessinateur
petit	ADJ	amod	dessinateur
dessinateur	NOUN	obl:arg	dire
suisse	ADJ	amod	dessinateur
qu'	PRON	iobj	manque
on	PRON	nsubj	manque
manque	VERB	acl:relcl	dessinateur
d'	ADP	case	invention
invention	NOUN	obl:arg	manque
,	PUNCT	punct	entendre
qu'	SCONJ	mark	est
on	PRON	nsubj	est
est	AUX	cop	dessous
au	ADP	fixed	est
-	NOUN	dep	est
dessous	NOUN	obl:mod	entendre
d'	ADP	case	artilleur
un	DET	det	artilleur
artilleur	NOUN	nmod	dessous
français	ADJ	amod	artilleur
!	PUNCT	punct	entendre
...	PUNCT	punct	voir
Et	CCONJ	cc	cela
cela	PRON	ROOT	cela
quand	SCONJ	mark	avait
on	PRON	nsubj	avait
avait	VERB	advcl	cela
près	ADV	advmod	avait
de	ADP	case	épaisseur
soi	PRON	fixed	de
,	PUNCT	fixed	de
derrière	ADP	case	épaisseur
l'	DET	det	épaisseur
épaisseur	NOUN	obl:arg	avait
d'	ADP	case	mur
un	DET	det	mur
mur	NOUN	nmod	épaisseur
blindé	ADJ	amod	mur
,	PUNCT	punct	épaisseur
de	ADP	case	quoi
quoi	PRON	dep	confondre
confondre	VERB	acl:relcl	épaisseur
mille	NUM	nummod	fois
fois	NOUN	mark	fermer
ce	DET	det	drôle
drôle	NOUN	obj	fois
impudent	ADV	advmod	fois
,	PUNCT	punct	fois
lui	PRON	iobj	fermer
fermer	VERB	acl	épaisseur
la	DET	det	bouche
bouche	NOUN	obj	fermer
,	PUNCT	punct	fermer
anéantir	VERB	xcomp	fermer
ses	DET	det	sots
sots	NOUN	obj	anéantir
arguments	ADJ	amod	sots
?	PUNCT	punct	cela
Non	ADV	advmod	possible
,	PUNCT	punct	possible
il	PRON	expl:subj	possible
n'	ADV	advmod	possible
était	AUX	cop	possible
pas	ADV	advmod	possible
possible	ADJ	ROOT	possible
d'	ADP	mark	endurer
endurer	VERB	dep	possible
un	DET	det	supplice
pareil	ADJ	amod	supplice
supplice	NOUN	obj	endurer
!	PUNCT	punct	possible
Herr	PROPN	nsubj	leva
Schultze	ADJ	flat:name	Herr
se	PRON	expl:comp	leva
leva	VERB	ROOT	leva
d'	ADP	case	mouvement
un	DET	det	mouvement
mouvement	NOUN	obl:mod	leva
si	SCONJ	mark	brusque
brusque	NOUN	advcl	leva
,	PUNCT	punct	leva
qu'	SCONJ	mark	cassa
il	PRON	expl:subj	cassa
en	PRON	iobj	cassa
cassa	VERB	ccomp	leva
sa	DET	det	pipe
pipe	NOUN	obj	cassa
.	PUNCT	punct	leva
Puis	CCONJ	ROOT	Puis
,	PUNCT	punct	Puis
regardant	NOUN	conj	Puis
Marcel	PROPN	obj	regardant
d'	ADP	case	oeil
un	DET	det	oeil
oeil	NOUN	nmod	Marcel
chargé	VERB	acl	oeil
d'	ADP	case	ironie
ironie	NOUN	obl:arg	chargé
,	PUNCT	punct	ironie
et	CCONJ	cc	dit
,	PUNCT	punct	dit
serrant	VERB	case	dents
les	DET	det	dents
dents	NOUN	obl:mod	dit
,	PUNCT	punct	dit
il	PRON	nsubj	dit
lui	PRON	iobj	dit
dit	VERB	conj	regardant
,	PUNCT	punct	dit
ou	CCONJ	cc	siffla
plutôt	ADV	advmod	siffla
il	PRON	nsubj	siffla
siffla	VERB	conj	dit
ces	DET	det	mots
mots	NOUN	obj	siffla
:	PUNCT	punct	dit
«	NOUN	ROOT	«
Suivez	VERB	advcl	vais
-moi	PRON	dep	Suivez
,	PUNCT	punct	Suivez
monsieur	NOUN	obl:mod	vais
,	PUNCT	punct	vais
je	PRON	nsubj	vais
vais	VERB	advcl	manque
vous	PRON	expl:comp	montrer
montrer	VERB	xcomp	vais
si	SCONJ	case	moi
moi	PRON	punct	vais
,	PUNCT	punct	vais
Herr	PROPN	obl:arg	vais
Schultze	PROPN	flat:name	Herr
,	PUNCT	punct	manque
je	PRON	nsubj	manque
manque	VERB	ROOT	manque
d'	ADP	case	invention
invention	NOUN	obl:arg	manque
!	PUNCT	punct	manque
»	PUNCT	ROOT	»
Marcel	PROPN	nsubj	joué
avait	AUX	aux:tense	joué
joué	VERB	ROOT	joué
gros	ADJ	amod	jeu
jeu	NOUN	obj	joué
,	PUNCT	punct	joué
mais	CCONJ	cc	gagné
il	PRON	nsubj	gagné
avait	AUX	aux:tense	gagné
gagné	VERB	conj	joué
,	PUNCT	punct	gagné
grâce	NOUN	case	surprise
à	ADP	fixed	grâce
la	DET	det	surprise
surprise	NOUN	obl:mod	gagné
produite	VERB	acl	surprise
par	ADP	case	langage
un	DET	det	langage
langage	NOUN	obl:agent	produite
si	SCONJ	mark	audacieux
audacieux	NOUN	advcl	gagné
et	CCONJ	cc	inattendu
si	SCONJ	mark	inattendu
inattendu	ADJ	conj	audacieux
,	PUNCT	punct	joué
grâce	NOUN	case	violence
à	ADP	fixed	grâce
la	DET	det	violence
violence	NOUN	obl:mod	joué
du	ADP	case	dépit
dépit	NOUN	nmod	violence
qu'	PRON	obj	provoqué
il	PRON	nsubj	provoqué
avait	AUX	aux:tense	provoqué
provoqué	VERB	acl:relcl	violence
,	PUNCT	punct	vanité
la	DET	det	vanité
vanité	NOUN	obl:mod	joué
étant	AUX	cop	forte
plus	ADV	advmod	forte
forte	ADJ	amod	vanité
chez	ADP	case	ex-professeur
l'	DET	det	ex-professeur
ex-professeur	NOUN	obl:mod	forte
que	SCONJ	mark	prudence
la	DET	det	prudence
prudence	NOUN	nmod	ex-professeur
.	PUNCT	punct	joué
Schultze	PRON	nsubj	soif
avait	AUX	aux:tense	soif
soif	NOUN	ROOT	soif
de	ADP	mark	dévoiler
dévoiler	VERB	xcomp	soif
son	DET	det	secret
secret	NOUN	obj	dévoiler
,	PUNCT	punct	dévoiler
et	CCONJ	cc	droit
,	PUNCT	punct	droit
comme	ADP	case	lui
malgré	ADP	case	lui
lui	PRON	dep	,
,	PUNCT	punct	droit
pénétrant	VERB	advcl	droit
dans	ADP	case	cabinet
son	DET	det	cabinet
cabinet	NOUN	obl:arg	pénétrant
de	ADP	case	travail
travail	NOUN	nmod	cabinet
,	PUNCT	punct	pénétrant
dont	PRON	dep	referma
il	PRON	nsubj	referma
referma	VERB	acl:relcl	pénétrant
la	DET	det	porte
porte	NOUN	obj	referma
avec	ADP	case	soin
soin	NOUN	nmod	porte
,	PUNCT	punct	droit
il	PRON	expl:subj	droit
marcha	ADJ	cop	droit
droit	ADJ	conj	soif
à	ADP	case	bibliothèque
sa	DET	det	bibliothèque
bibliothèque	NOUN	nmod	droit
et	CCONJ	cc	toucha
en	ADP	case	toucha
toucha	VERB	conj	droit
un	PRON	advmod	toucha
des	ADP	case	panneaux
panneaux	NOUN	nmod	un
.	PUNCT	punct	soif
Aussitôt	ADV	advmod	ouverture
,	PUNCT	punct	ouverture
une	DET	det	ouverture
ouverture	NOUN	ROOT	ouverture
,	PUNCT	punct	ouverture
masquée	VERB	acl	ouverture
par	ADP	case	rangées
des	DET	det	rangées
rangées	NOUN	obl:agent	masquée
de	ADP	case	livres
livres	NOUN	nmod	rangées
,	PUNCT	punct	rangées
apparut	NOUN	amod	rangées
dans	ADP	case	muraille
la	DET	det	muraille
muraille	NOUN	obl:mod	masquée
.	PUNCT	punct	ouverture
C'	PRON	nsubj	entrée
était	AUX	cop	entrée
l'	DET	det	entrée
entrée	NOUN	ROOT	entrée
d'	ADP	case	passage
un	DET	det	passage
passage	NOUN	nmod	entrée
étroit	ADJ	amod	passage
qui	PRON	nsubj	conduisait
conduisait	VERB	acl:relcl	passage
,	PUNCT	punct	conduisait
par	ADP	case	escalier
un	DET	det	escalier
escalier	NOUN	obl:mod	conduisait
de	ADP	case	pierre
pierre	NOUN	nmod	escalier
,	PUNCT	punct	conduisait
jusqu'	ADP	case	pied
au	ADP	case	pied
pied	NOUN	obl:mod	conduisait
même	ADV	advmod	pied
de	ADP	case	Tour
la	DET	det	Tour
Tour	NOUN	nmod	pied
du	ADP	case	Taureau
Taureau	NOUN	nmod	Tour
.	PUNCT	punct	entrée
Là	ADV	advmod	porte
,	PUNCT	punct	porte
une	DET	det	porte
porte	NOUN	nsubj:pass	ouverte
de	ADP	case	chêne
chêne	NOUN	nmod	porte
fut	AUX	aux:pass	ouverte
ouverte	VERB	ROOT	ouverte
à	ADP	case	aide
l'	DET	det	aide
aide	NOUN	obl:mod	ouverte
d'	ADP	case	clef
une	DET	det	clef
petite	ADJ	amod	clef
clef	NOUN	nmod	aide
qui	PRON	nsubj	quittait
ne	ADV	advmod	quittait
quittait	VERB	acl:relcl	clef
jamais	ADV	advmod	quittait
le	DET	det	patron
patron	NOUN	obj	quittait
du	ADP	case	lieu
lieu	NOUN	nmod	patron
.	PUNCT	punct	ouverte
Une	DET	det	porte
seconde	ADJ	amod	porte
porte	VERB	ROOT	porte
apparut	NOUN	obj	porte
,	PUNCT	punct	porte
fermée	ADJ	amod	porte
par	ADP	case	cadenas
un	DET	det	cadenas
cadenas	NOUN	obl:agent	fermée
syllabique	ADJ	amod	cadenas
,	PUNCT	punct	fermée
du	ADP	case	genre
genre	NOUN	obl:arg	fermée
de	ADP	case	ceux
ceux	PRON	nmod	genre
qui	PRON	nsubj	servent
servent	VERB	acl:relcl	ceux
pour	ADP	case	coffres
les	DET	det	coffres
coffres	NOUN	obl:mod	servent
-	NOUN	nmod	coffres
forts	ADJ	nmod	coffres
.	PUNCT	punct	porte
Herr	NOUN	nsubj	voulu
Schultze	PROPN	flat:name	Herr
forma	VERB	acl	Herr
le	DET	det	mot
mot	NOUN	nmod	Herr
et	CCONJ	cc	ouvrit
ouvrit	VERB	conj	Herr
le	DET	det	lourd
lourd	NOUN	nmod	Herr
battant	ADJ	amod	lourd
de	ADP	case	fer
fer	NOUN	obl:arg	battant
,	PUNCT	punct	lourd
qui	PRON	nsubj:pass	armé
était	AUX	aux:pass	armé
intérieurement	CCONJ	cc	armé
armé	VERB	acl:relcl	lourd
d'	ADP	case	appareil
un	DET	det	appareil
appareil	NOUN	obl:arg	armé
compliqué	VERB	acl	appareil
d'	ADP	case	engins
engins	NOUN	obl:arg	compliqué
explosibles	ADJ	amod	engins
,	PUNCT	punct	armé
que	SCONJ	mark	Marcel
Marcel	PROPN	dep	armé
,	PUNCT	punct	Marcel
sans	ADP	case	doute
doute	NOUN	obl:mod	Marcel
par	ADP	case	curiosité
curiosité	NOUN	nmod	Marcel
professionnelle	ADJ	amod	curiosité
,	PUNCT	punct	voulu
aurait	AUX	aux:tense	voulu
bien	ADV	advmod	voulu
voulu	VERB	ROOT	voulu
examiner	VERB	xcomp	voulu
.	PUNCT	punct	voulu
Mais	CCONJ	cc	lui
son	DET	det	guide
guide	NOUN	nsubj	lui
ne	ADV	advmod	lui
lui	PRON	ROOT	lui
en	ADP	case	laissa
laissa	ADJ	dep	lui
pas	ADV	dep	laissa
le	DET	det	temps
temps	NOUN	obj	laissa
.	PUNCT	punct	lui
Tous	ADJ	amod	deux
deux	PRON	nsubj	trouvaient
se	PRON	expl:comp	trouvaient
trouvaient	VERB	ROOT	trouvaient
alors	ADV	advmod	porte
devant	ADP	fixed	alors
une	DET	det	porte
troisième	ADJ	amod	porte
porte	VERB	xcomp	trouvaient
,	PUNCT	punct	trouvaient
sans	ADP	case	apparente
serrure	ADJ	nsubj	apparente
apparente	ADJ	advcl	trouvaient
,	PUNCT	punct	apparente
qui	PRON	nsubj	ouvrit
s'	PRON	expl:comp	ouvrit
ouvrit	VERB	acl:relcl	apparente
sur	ADP	case	poussée
une	DET	det	poussée
simple	ADJ	amod	poussée
poussée	NOUN	obl:arg	ouvrit
,	PUNCT	punct	poussée
opérée	NOUN	appos	poussée
,	PUNCT	punct	poussée
bien	ADV	advmod	entendu
entendu	VERB	amod	poussée
,	PUNCT	punct	trouvaient
selon	ADP	case	règles
des	DET	det	règles
règles	NOUN	obl:mod	trouvaient
déterminées	VERB	acl	règles
.	PUNCT	punct	trouvaient
Ce	DET	det	triple
triple	NOUN	nsubj	retranchement
retranchement	NOUN	ROOT	retranchement
franchi	ADJ	amod	retranchement
,	PUNCT	punct	Herr
Herr	PROPN	conj	retranchement
Schultze	PROPN	flat:name	Herr
et	CCONJ	cc	compagnon
son	DET	det	compagnon
compagnon	NOUN	conj	Herr
eurent	ADV	advmod	Herr
à	ADP	case	gravir
gravir	VERB	obl:mod	retranchement
les	DET	det	cents
deux	NUM	nummod	cents
cents	NOUN	obj	gravir
marches	ADJ	nmod	cents
d'	ADP	case	escalier
un	DET	det	escalier
escalier	NOUN	nmod	marches
de	ADP	case	fer
fer	NOUN	nmod	escalier
,	PUNCT	punct	cents
et	CCONJ	cc	arrivèrent
ils	PRON	nsubj	arrivèrent
arrivèrent	VERB	conj	retranchement
au	ADP	case	sommet
sommet	NOUN	obj	arrivèrent
de	ADP	case	Tour
la	DET	det	Tour
Tour	NOUN	nmod	sommet
du	ADP	case	Taureau
Taureau	PROPN	nmod	Tour
,	PUNCT	punct	sommet
qui	PRON	nsubj	dominait
dominait	VERB	acl:relcl	sommet
toute	ADJ	amod	cité
la	DET	det	cité
cité	NOUN	obl:arg	dominait
de	ADP	case	Stahlstadt
Stahlstadt	PROPN	nmod	cité
.	PUNCT	punct	retranchement
Sur	ADP	case	tour
cette	DET	det	tour
tour	NOUN	obl:mod	épreuve
de	ADP	case	granit
granit	NOUN	nmod	tour
,	PUNCT	punct	tour
dont	PRON	nmod	solidité
la	DET	det	solidité
solidité	NOUN	nsubj	épreuve
était	AUX	cop	épreuve
à	ADP	case	épreuve
toute	DET	det	épreuve
épreuve	NOUN	obl:mod	arrondissait
,	PUNCT	punct	arrondissait
s'	PRON	expl:comp	arrondissait
arrondissait	VERB	ROOT	arrondissait
une	DET	det	sorte
sorte	NOUN	obj	arrondissait
de	ADP	case	casemate
casemate	NOUN	nmod	sorte
,	PUNCT	punct	arrondissait
percée	VERB	advcl	arrondissait
de	ADP	case	embrasures
plusieurs	DET	det	embrasures
embrasures	NOUN	obl:arg	percée
.	PUNCT	punct	arrondissait
Au	ADP	case	centre
centre	NOUN	nsubj	allongeait
de	ADP	case	casemate
la	DET	det	casemate
casemate	NOUN	nmod	centre
s'	PRON	expl:comp	allongeait
allongeait	VERB	ROOT	allongeait
un	DET	det	canon
canon	NOUN	obj	allongeait
d'	ADP	case	acier
acier	ADV	nmod	canon
.	PUNCT	punct	allongeait
«	NOUN	ROOT	«
Voilà	PROPN	ROOT	Voilà
!	PUNCT	punct	Voilà
»	PUNCT	nsubj	dit
dit	VERB	ROOT	dit
le	DET	det	professeur
professeur	NOUN	obj	dit
,	PUNCT	punct	dit
qui	PRON	nsubj	soufflé
n'	ADV	advmod	soufflé
avait	AUX	aux:tense	soufflé
pas	ADV	advmod	soufflé
soufflé	VERB	advcl	dit
mot	VERB	punct	dit
depuis	ADP	case	trajet
le	DET	det	trajet
trajet	NOUN	obl:mod	mot
.	PUNCT	punct	dit
C'	PRON	nsubj	pièce
était	AUX	cop	pièce
la	DET	det	pièce
plus	ADV	advmod	grosse
grosse	ADJ	amod	pièce
pièce	NOUN	ROOT	pièce
de	ADP	case	siège
siège	NOUN	nmod	pièce
que	SCONJ	mark	vue
Marcel	PROPN	nsubj	vue
eût	ADV	flat:name	Marcel
jamais	ADV	advmod	vue
vue	VERB	acl:relcl	pièce
.	PUNCT	punct	pièce
Elle	PRON	nsubj	devait
devait	VERB	ROOT	devait
peser	VERB	xcomp	devait
au	ADP	advmod	trois
moins	ADV	fixed	au
trois	NUM	obj	peser
cent	NUM	dep	devait
mille	DET	nummod	kilogrammes
kilogrammes	NOUN	obj	devait
,	PUNCT	punct	devait
et	CCONJ	cc	chargeait
se	PRON	expl:comp	chargeait
chargeait	VERB	conj	devait
par	ADP	case	culasse
la	DET	det	culasse
culasse	NOUN	obl:agent	chargeait
.	PUNCT	punct	devait
Le	DET	det	diamètre
diamètre	NOUN	nsubj	mesurait
de	ADP	case	bouche
sa	DET	det	bouche
bouche	NOUN	nmod	diamètre
mesurait	VERB	ROOT	mesurait
un	DET	det	mètre
mètre	NOUN	obj	mesurait
et	CCONJ	amod	mètre
demi	NOUN	fixed	et
.	PUNCT	punct	mesurait
Montée	VERB	advcl	pu
sur	ADP	case	affût
un	DET	det	affût
affût	NOUN	nmod	Montée
d'	ADP	case	acier
acier	NOUN	nmod	affût
et	CCONJ	cc	roulant
roulant	VERB	conj	Montée
sur	ADP	case	rubans
des	DET	det	rubans
rubans	NOUN	obl:arg	roulant
de	ADP	case	métal
même	ADJ	advmod	métal
métal	ADJ	nmod	rubans
,	PUNCT	punct	pu
elle	PRON	nsubj	pu
aurait	AUX	aux:tense	pu
pu	VERB	ROOT	pu
être	AUX	aux:pass	manoeuvrée
manoeuvrée	VERB	xcomp	pu
par	ADP	case	enfant
un	DET	det	enfant
enfant	NOUN	obl:agent	manoeuvrée
,	PUNCT	punct	pu
tant	ADV	case	mouvements
les	DET	det	mouvements
mouvements	NOUN	obl:mod	pu
en	PRON	case	rendus
étaient	AUX	aux:pass	rendus
rendus	NOUN	obl:mod	pu
faciles	ADJ	acl	rendus
par	ADP	case	système
un	DET	det	système
système	NOUN	obl:agent	faciles
de	ADP	case	dentées
roues	ADJ	amod	dentées
dentées	VERB	nmod	système
.	PUNCT	punct	pu
Un	DET	det	ressort
ressort	NOUN	ROOT	ressort
compensateur	ADJ	amod	ressort
,	PUNCT	punct	établi
établi	VERB	acl	ressort
en	ADP	case	arrière
arrière	NOUN	obl:mod	établi
de	ADP	case	affût
l'	DET	det	affût
affût	NOUN	nmod	arrière
,	PUNCT	punct	ressort
avait	AUX	punct	ressort
pour	ADP	case	effet
effet	NOUN	obl:mod	avait
d'	ADP	mark	annuler
annuler	VERB	acl	effet
le	DET	det	recul
recul	NOUN	obj	annuler
ou	CCONJ	cc	réaction
du	ADP	case	réaction
moins	ADV	fixed	du
de	ADP	case	produire
produire	VERB	dep	du
une	DET	det	réaction
réaction	NOUN	conj	effet
rigoureusement	VERB	cop	égale
égale	ADJ	amod	réaction
,	PUNCT	punct	réaction
et	CCONJ	cc	replacer
de	ADP	mark	replacer
replacer	VERB	conj	effet
automatiquement	ADV	advmod	replacer
la	DET	det	pièce
pièce	NOUN	obj	replacer
,	PUNCT	punct	replacer
après	ADP	case	coup
chaque	DET	det	coup
coup	NOUN	obl:mod	replacer
,	PUNCT	punct	position
dans	ADP	case	position
sa	DET	det	position
position	NOUN	conj	coup
première	ADJ	amod	position
.	PUNCT	punct	ressort
«	ADJ	ROOT	«
Et	CCONJ	cc	quelle
quelle	ADJ	ROOT	quelle
est	AUX	dep	quelle
la	DET	det	puissance
puissance	NOUN	nsubj	quelle
de	ADP	case	perforation
perforation	NOUN	nmod	puissance
de	ADP	case	pièce
cette	DET	det	pièce
pièce	NOUN	nmod	perforation
?	PUNCT	punct	quelle
demanda	NOUN	ROOT	demanda
Marcel	PROPN	nmod	demanda
,	PUNCT	punct	demanda
qui	PRON	nsubj	put
ne	ADV	advmod	put
put	ADV	acl:relcl	demanda
se	PRON	expl:comp	retenir
retenir	VERB	xcomp	put
d'	ADP	mark	admirer
admirer	VERB	xcomp	retenir
un	DET	det	engin
pareil	ADJ	amod	engin
engin	NOUN	obj	admirer
.	PUNCT	punct	demanda
--	PUNCT	nsubj	A
A	NOUN	ROOT	A
vingt	NUM	advmod	A
mille	NUM	nummod	mètres
mètres	NOUN	obj	A
,	PUNCT	punct	A
avec	ADP	case	projectile
un	DET	det	projectile
projectile	NOUN	obl:mod	perçons
plein	ADJ	amod	projectile
,	PUNCT	punct	perçons
nous	PRON	nsubj	perçons
perçons	VERB	conj	A
une	DET	det	plaque
plaque	NOUN	obj	perçons
de	ADP	case	pouces
quarante	NUM	nummod	pouces
pouces	NOUN	nmod	plaque
aussi	ADV	advmod	aisément
aisément	VERB	xcomp	perçons
que	SCONJ	mark	tartine
si	SCONJ	mark	tartine
c'	PRON	nsubj	tartine
était	AUX	cop	tartine
une	DET	det	tartine
tartine	NOUN	ccomp	aisément
de	ADP	case	beurre
beurre	NOUN	nmod	tartine
!	PUNCT	punct	A
--	PUNCT	punct	portée
Quelle	ADJ	expl:comp	portée
est	AUX	cop	portée
donc	ADV	advmod	portée
sa	DET	det	portée
portée	NOUN	ROOT	portée
?	PUNCT	punct	portée
--	PUNCT	punct	portée
Sa	DET	det	portée
portée	NOUN	ROOT	portée
!	PUNCT	punct	portée
s'	PRON	expl:comp	écria
écria	VERB	ROOT	écria
Schultze	PROPN	flat:name	écria
,	PUNCT	punct	écria
qui	PRON	nsubj	enthousiasmait
s'	PRON	expl:comp	enthousiasmait
enthousiasmait	VERB	acl:relcl	écria
Ah	VERB	xcomp	enthousiasmait
!	PUNCT	punct	écria
vous	PRON	nsubj	disiez
disiez	VERB	ROOT	disiez
tout	ADV	advmod	disiez
à	ADP	fixed	tout
l'	DET	fixed	tout
heure	NOUN	fixed	tout
que	SCONJ	mark	avait
notre	DET	det	génie
génie	NOUN	nsubj	avait
imitateur	ADJ	amod	génie
n'	ADV	advmod	avait
avait	AUX	aux:tense	obtenu
rien	PRON	nsubj	obtenu
obtenu	VERB	xcomp	disiez
de	ADP	mark	doubler
plus	ADV	fixed	de
que	SCONJ	mark	doubler
de	ADP	mark	doubler
doubler	VERB	xcomp	obtenu
la	DET	det	portée
portée	NOUN	obj	doubler
des	ADP	case	canons
canons	NOUN	nmod	portée
actuels	ADJ	amod	canons
!	PUNCT	punct	disiez
Eh	INTJ	advmod	charge
bien	ADV	fixed	Eh
,	PUNCT	punct	charge
avec	ADP	case	canon-
ce	DET	det	canon-
canon-	NOUN	obl:mod	charge
là	ADV	advmod	charge
,	PUNCT	punct	charge
je	PRON	nsubj	charge
me	PRON	iobj	charge
charge	VERB	ROOT	charge
d'	ADP	mark	envoyer
envoyer	VERB	xcomp	charge
,	PUNCT	punct	charge
avec	ADP	case	précision
une	DET	det	précision
précision	NOUN	obl:mod	charge
suffisante	ADJ	amod	précision
,	PUNCT	punct	charge
un	DET	det	projectile
projectile	NOUN	obj	charge
à	ADP	case	distance
la	DET	det	distance
distance	NOUN	nmod	projectile
de	ADP	case	lieues
dix	NUM	nummod	lieues
lieues	NOUN	nmod	distance
!	PUNCT	punct	charge
--	PUNCT	punct	lieues
Dix	PROPN	nummod	lieues
lieues	NOUN	ROOT	lieues
!	PUNCT	punct	lieues
s'	PRON	expl:comp	écria
écria	VERB	ROOT	écria
Marcel	PROPN	nsubj	écria
.	PUNCT	punct	écria
Dix	PROPN	nummod	lieues
lieues	NOUN	ROOT	lieues
!	PUNCT	punct	lieues
Quelle	ADJ	det	poudre
poudre	NOUN	ROOT	poudre
nouvelle	ADJ	amod	poudre
employez	NOUN	amod	poudre
-vous	NOUN	nmod	poudre
donc	ADV	advmod	poudre
?	PUNCT	punct	poudre
--	PUNCT	punct	Oh
Oh	NOUN	ROOT	Oh
!	PUNCT	punct	Oh
je	PRON	nsubj	dire
puis	VERB	aux:tense	dire
tout	ADV	advmod	dire
vous	PRON	iobj	dire
dire	VERB	ROOT	dire
,	PUNCT	punct	maintenant
maintenant	ADV	advmod	dire
!	PUNCT	punct	dire
répondit	NOUN	ROOT	répondit
Herr	PROPN	obj	répondit
Schultze	PROPN	ROOT	Schultze
d'	ADP	case	ton
un	DET	det	ton
ton	NOUN	ROOT	ton
singulier	ADJ	amod	ton
.	PUNCT	ROOT	.
Il	PRON	expl:subj	a
n'	ADV	advmod	a
y	PRON	expl:comp	a
a	VERB	ROOT	a
plus	ADV	advmod	a
d'	ADP	det	inconvénient
inconvénient	ADV	obl:arg	a
à	ADP	mark	dévoiler
vous	PRON	iobj	dévoiler
dévoiler	VERB	xcomp	a
mes	DET	det	secrets
secrets	NOUN	obj	dévoiler
!	PUNCT	punct	a
La	DET	det	poudre
poudre	NOUN	nsubj	fait
à	ADP	case	grains
gros	ADJ	amod	grains
grains	NOUN	nmod	poudre
a	AUX	aux:tense	fait
fait	VERB	ROOT	fait
son	DET	det	temps
temps	NOUN	obj	fait
.	PUNCT	punct	fait
Celle	PRON	nsubj	fulmicoton
dont	PRON	dep	sers
je	PRON	nsubj	sers
me	PRON	iobj	sers
sers	ADJ	acl:relcl	Celle
est	AUX	cop	fulmicoton
le	DET	det	fulmicoton
fulmicoton	NOUN	ROOT	fulmicoton
,	PUNCT	punct	fulmicoton
dont	PRON	nmod	puissance
la	DET	det	puissance
puissance	NOUN	nsubj	puissance
expansive	ADJ	amod	puissance
est	AUX	cop	puissance
quatre	NUM	nummod	fois
fois	NOUN	obl:mod	puissance
supérieure	ADJ	amod	fois
à	ADP	case	celle
celle	PRON	obl:arg	supérieure
de	ADP	case	poudre
la	DET	det	poudre
poudre	NOUN	nmod	celle
ordinaire	ADJ	amod	poudre
,	PUNCT	punct	puissance
puissance	NOUN	conj	fulmicoton
que	SCONJ	mark	quintuple
je	PRON	nsubj	quintuple
quintuple	VERB	ccomp	puissance
